Frequency (Hz)	Level (dB)
2368.652344	-86.577301
2390.185547	-88.168503
2411.718750	-84.996651
2433.251953	-86.573586
2454.785156	-89.608467
2476.318359	-88.982925
2497.851562	-86.843758
2519.384766	-85.371796
2540.917969	-82.575096
2562.451172	-83.856750
2583.984375	-88.283585
2605.517578	-87.477242
2627.050781	-82.276901
2648.583984	-71.628792
2670.117188	-61.730679
2691.650391	-57.707542
2713.183594	-62.741299
2734.716797	-76.086243
2756.250000	-79.218323
2777.783203	-75.438995
2799.316406	-62.618240
2820.849609	-59.426765
2842.382812	-65.539902
2863.916016	-77.612000
2885.449219	-86.484009
2906.982422	-90.519531
2928.515625	-89.098740
2950.048828	-89.199463
2971.582031	-90.178192
2993.115234	-85.992386
3014.648438	-88.422394
3036.181641	-90.393707
3057.714844	-86.451973
3079.248047	-83.921051
3100.781250	-83.959412
3122.314453	-71.189537
3143.847656	-59.910553
3165.380859	-59.857887
3186.914062	-70.496605
3208.447266	-84.601234
3229.980469	-85.737358
3251.513672	-86.769058
3273.046875	-84.498390
3294.580078	-85.387894
3316.113281	-82.993782
3337.646484	-79.565140
3359.179688	-76.489922
3380.712891	-64.135277
3402.246094	-61.618935
3423.779297	-69.273148
3445.312500	-84.323227
3466.845703	-85.914345
3488.378906	-87.497627
3509.912109	-85.955208
3531.445312	-86.798988
3552.978516	-85.907631
3574.511719	-88.072998
3596.044922	-73.372543
3617.578125	-62.313728
3639.111328	-60.438755
3660.644531	-67.621696
3682.177734	-83.247459
3703.710938	-86.252457
3725.244141	-89.267761
3746.777344	-91.572701
3768.310547	-91.872704
3789.843750	-87.950691
3811.376953	-88.178764
3832.910156	-89.182594
3854.443359	-91.804070
3875.976562	-90.719223
3897.509766	-93.020515
3919.042969	-91.711426
3940.576172	-87.436096
3962.109375	-77.070076
3983.642578	-66.466080
4005.175781	-65.932007
4026.708984	-75.761032
4048.242188	-86.010834
4069.775391	-87.982986
4091.308594	-88.031418
4112.841797	-82.561485
4134.375000	-84.624542
4155.908203	-90.772217
4177.441406	-93.661354
4198.974609	-93.503830
4220.507812	-94.503456
4242.041016	-100.799477
4263.574219	-104.000366
4285.107422	-103.997917
4306.640625	-104.564316
4328.173828	-104.570091
4349.707031	-102.753151
4371.240234	-105.188881
4392.773438	-106.123375
4414.306641	-102.986015
4435.839844	-100.201088
4457.373047	-98.946693
4478.906250	-100.717926
4500.439453	-103.525993
4521.972656	-109.415726
4543.505859	-109.726540
4565.039062	-102.318787
4586.572266	-90.354385
4608.105469	-87.187843
4629.638672	-94.160812
4651.171875	-106.032539
4672.705078	-112.727203
4694.238281	-114.510353
4715.771484	-115.313156
4737.304688	-116.090103
4758.837891	-115.689079
4780.371094	-115.486282
4801.904297	-116.266289
4823.437500	-116.007713
4844.970703	-115.979362
4866.503906	-113.736435
4888.037109	-111.561928
4909.570312	-111.047173
4931.103516	-111.831734
4952.636719	-109.187325
4974.169922	-109.881294
4995.703125	-107.420418
5017.236328	-104.408981
5038.769531	-106.198410
5060.302734	-106.062965
5081.835938	-106.261787
5103.369141	-104.630310
5124.902344	-104.806129
5146.435547	-102.465805
5167.968750	-104.307640
5189.501953	-103.737907
5211.035156	-100.692482
5232.568359	-100.080132
5254.101562	-103.461609
5275.634766	-105.222786
5297.167969	-103.642738
5318.701172	-102.762123
5340.234375	-102.963043
5361.767578	-103.382751
5383.300781	-102.203362
5404.833984	-101.688972
5426.367188	-101.769012
5447.900391	-101.749931
5469.433594	-101.127724
5490.966797	-101.670494
5512.500000	-100.945518
5534.033203	-102.458763
5555.566406	-102.864174
5577.099609	-102.290436
5598.632812	-100.726753
5620.166016	-97.988853
5641.699219	-97.308571
5663.232422	-101.080887
5684.765625	-101.759972
5706.298828	-101.937843
5727.832031	-100.319160
5749.365234	-99.131943
5770.898438	-99.434143
5792.431641	-100.267433
5813.964844	-99.773438
5835.498047	-100.004677
5857.031250	-100.370789
5878.564453	-99.309998
5900.097656	-98.727982
5921.630859	-100.170944
5943.164062	-100.360733
5964.697266	-100.792648
5986.230469	-98.633621
6007.763672	-96.997162
6029.296875	-97.616669
6050.830078	-98.972839
6072.363281	-98.742889
6093.896484	-98.261032
6115.429688	-97.685493
6136.962891	-98.122658
6158.496094	-95.289017
6180.029297	-94.894173
6201.562500	-96.818779
6223.095703	-97.739342
6244.628906	-98.304634
6266.162109	-99.533211
6287.695312	-97.024780
6309.228516	-95.367958
6330.761719	-96.497086
6352.294922	-95.677208
6373.828125	-96.392212
6395.361328	-97.800194
6416.894531	-96.642357
6438.427734	-97.051010
6459.960938	-98.279762
6481.494141	-99.123093
6503.027344	-97.466805
6524.560547	-96.498337
6546.093750	-97.345306
6567.626953	-97.647354
6589.160156	-96.946991
6610.693359	-98.065788
6632.226562	-98.224632
6653.759766	-98.564056
6675.292969	-98.058327
6696.826172	-96.922005
6718.359375	-95.834297
6739.892578	-94.968849
6761.425781	-95.124084
6782.958984	-95.910828
6804.492188	-95.780022
6826.025391	-95.924255
6847.558594	-96.697647
6869.091797	-97.135056
6890.625000	-96.936844
6912.158203	-97.608414
6933.691406	-98.333534
6955.224609	-97.934532
6976.757812	-97.637375
6998.291016	-98.761749
7019.824219	-100.533325
7041.357422	-99.780624
7062.890625	-99.056274
7084.423828	-100.343330
7105.957031	-100.520332
7127.490234	-99.623009
7149.023438	-99.045296
7170.556641	-97.867157
7192.089844	-97.116875
7213.623047	-97.623085
7235.156250	-99.116318
7256.689453	-100.183548
7278.222656	-98.951927
7299.755859	-98.236328
7321.289062	-98.550880
7342.822266	-100.036858
7364.355469	-99.353798
7385.888672	-98.407028
7407.421875	-98.951790
7428.955078	-98.867615
7450.488281	-98.815681
7472.021484	-98.805084
7493.554688	-99.100685
7515.087891	-101.331261
7536.621094	-101.286377
7558.154297	-100.525772
7579.687500	-101.771126
7601.220703	-103.277199
7622.753906	-102.796852
7644.287109	-102.245789
7665.820312	-100.625854
7687.353516	-100.557213
7708.886719	-101.021004
7730.419922	-101.605278
7751.953125	-103.015175
7773.486328	-103.065048
7795.019531	-103.102608
7816.552734	-103.484451
7838.085938	-103.764938
7859.619141	-103.126427
7881.152344	-102.378311
7902.685547	-103.405479
7924.218750	-104.748528
7945.751953	-103.266602
