Frequency (Hz)	Level (dB)
8311.816406	-99.015808
8333.349609	-100.561333
8354.882812	-95.420128
8376.416016	-98.612022
8397.949219	-100.982849
8419.482422	-97.553978
8441.015625	-97.788391
8462.548828	-103.067368
8484.082031	-106.608253
8505.615234	-105.087166
8527.148438	-106.501945
8548.681641	-106.480209
8570.214844	-104.398888
8591.748047	-106.073845
8613.281250	-109.644020
8634.814453	-111.092361
8656.347656	-110.556366
8677.880859	-111.986694
8699.414062	-112.208916
8720.947266	-112.428993
8742.480469	-113.291191
8764.013672	-113.594246
8785.546875	-112.475906
8807.080078	-114.081757
8828.613281	-113.286140
8850.146484	-113.367493
8871.679688	-113.588585
8893.212891	-113.509918
8914.746094	-112.830757
8936.279297	-113.679047
8957.812500	-113.154900
8979.345703	-113.210556
9000.878906	-114.098297
9022.412109	-113.097496
9043.945312	-112.530792
9065.478516	-113.243042
9087.011719	-111.933380
9108.544922	-109.526031
9130.078125	-110.993362
9151.611328	-111.544022
9173.144531	-110.851562
9194.677734	-110.793823
9216.210938	-110.699471
9237.744141	-108.748878
9259.277344	-109.196175
9280.810547	-109.711647
9302.343750	-108.684265
9323.876953	-107.200249
9345.410156	-107.149887
9366.943359	-106.571999
9388.476562	-107.587608
9410.009766	-106.703491
9431.542969	-106.653847
9453.076172	-106.133324
9474.609375	-105.617882
9496.142578	-105.557556
9517.675781	-104.468697
9539.208984	-104.740501
9560.742188	-105.206703
9582.275391	-104.789360
9603.808594	-105.143097
9625.341797	-105.807495
9646.875000	-106.579460
9668.408203	-105.697098
9689.941406	-104.608307
9711.474609	-103.854057
9733.007812	-105.081802
9754.541016	-105.442612
9776.074219	-103.644531
9797.607422	-104.199623
9819.140625	-104.176857
9840.673828	-104.226067
9862.207031	-103.639038
9883.740234	-102.240379
9905.273438	-103.905914
9926.806641	-104.002495
9948.339844	-101.252853
9969.873047	-100.924049
9991.406250	-101.382431
10012.939453	-101.951187
10034.472656	-102.514259
10056.005859	-103.101662
10077.539062	-102.361183
10099.072266	-102.201447
10120.605469	-102.508430
10142.138672	-101.837112
10163.671875	-101.569283
10185.205078	-99.157402
10206.738281	-100.676254
10228.271484	-101.039085
10249.804688	-102.129684
10271.337891	-102.549667
10292.871094	-102.978355
10314.404297	-99.796478
10335.937500	-99.525352
10357.470703	-101.114738
10379.003906	-101.313591
10400.537109	-101.613930
10422.070312	-100.643196
10443.603516	-100.921295
10465.136719	-101.555580
10486.669922	-100.981583
10508.203125	-100.722626
10529.736328	-101.722527
10551.269531	-101.644371
10572.802734	-101.962639
10594.335938	-101.468224
10615.869141	-100.978035
10637.402344	-100.633270
10658.935547	-101.311440
10680.468750	-100.110321
10702.001953	-100.992638
10723.535156	-102.055664
10745.068359	-101.957687
10766.601562	-101.573296
10788.134766	-101.457108
10809.667969	-101.232613
10831.201172	-101.216408
10852.734375	-101.169250
10874.267578	-101.900909
10895.800781	-102.725075
10917.333984	-102.830299
10938.867188	-102.480057
10960.400391	-101.767395
10981.933594	-101.910164
11003.466797	-102.287224
11025.000000	-103.455177
11046.533203	-103.144295
11068.066406	-102.306122
11089.599609	-102.054443
11111.132812	-101.905243
11132.666016	-100.959549
11154.199219	-101.454254
11175.732422	-103.572586
11197.265625	-101.076134
11218.798828	-99.911552
11240.332031	-101.373131
11261.865234	-102.594223
11283.398438	-101.132965
11304.931641	-100.967285
11326.464844	-101.516739
11347.998047	-100.635445
11369.531250	-99.930229
11391.064453	-101.224930
11412.597656	-102.267563
11434.130859	-102.282692
11455.664062	-102.182487
11477.197266	-103.661659
11498.730469	-104.198570
11520.263672	-102.504974
11541.796875	-103.383614
11563.330078	-103.939812
11584.863281	-103.345825
11606.396484	-104.427696
11627.929688	-104.327316
11649.462891	-102.720161
11670.996094	-102.048294
11692.529297	-103.435402
11714.062500	-101.665840
11735.595703	-101.510658
11757.128906	-104.248520
11778.662109	-104.052216
11800.195312	-103.465370
11821.728516	-104.791336
11843.261719	-104.274124
11864.794922	-100.983589
11886.328125	-103.194908
11907.861328	-105.235420
11929.394531	-104.429962
11950.927734	-104.731590
11972.460938	-105.620117
11993.994141	-105.464348
12015.527344	-104.649849
12037.060547	-104.702019
12058.593750	-104.637321
12080.126953	-104.777130
12101.660156	-105.813087
12123.193359	-106.142242
12144.726562	-105.244171
12166.259766	-105.767883
