Frequency (Hz)	Level (dB)
3509.912109	-82.381836
3531.445312	-85.893616
3552.978516	-88.075058
3574.511719	-87.616661
3596.044922	-84.731865
3617.578125	-83.843323
3639.111328	-79.108353
3660.644531	-74.938461
3682.177734	-70.991653
3703.710938	-71.219765
3725.244141	-76.839958
3746.777344	-84.533722
3768.310547	-88.554428
3789.843750	-81.880493
3811.376953	-80.101860
3832.910156	-84.271988
3854.443359	-86.880943
3875.976562	-77.397385
3897.509766	-75.634720
3919.042969	-79.266090
3940.576172	-79.629036
3962.109375	-81.418724
3983.642578	-83.536598
4005.175781	-81.847473
4026.708984	-77.147263
4048.242188	-76.156342
4069.775391	-82.952072
4091.308594	-86.720467
4112.841797	-88.770515
4134.375000	-87.631264
4155.908203	-89.053101
4177.441406	-89.655006
4198.974609	-91.593719
4220.507812	-91.350441
4242.041016	-88.807976
4263.574219	-88.705414
4285.107422	-88.984261
4306.640625	-90.885864
4328.173828	-87.367928
4349.707031	-83.499702
4371.240234	-85.128639
4392.773438	-89.338142
4414.306641	-91.889557
4435.839844	-90.481865
4457.373047	-87.188622
4478.906250	-88.025574
4500.439453	-91.303917
4521.972656	-93.682243
4543.505859	-100.316078
4565.039062	-105.536659
4586.572266	-107.316109
4608.105469	-107.530167
4629.638672	-107.530243
4651.171875	-101.604843
4672.705078	-100.347763
4694.238281	-101.766083
4715.771484	-104.319290
4737.304688	-103.609955
4758.837891	-104.029465
4780.371094	-103.081688
4801.904297	-98.079124
4823.437500	-92.677635
4844.970703	-92.874641
4866.503906	-96.627602
4888.037109	-96.286583
4909.570312	-96.308693
4931.103516	-96.155739
4952.636719	-95.372795
4974.169922	-95.276840
4995.703125	-95.076942
5017.236328	-95.428482
5038.769531	-95.696938
5060.302734	-97.072525
5081.835938	-99.588829
5103.369141	-99.294708
5124.902344	-98.320396
5146.435547	-96.399506
5167.968750	-94.126404
5189.501953	-93.274490
5211.035156	-93.439163
5232.568359	-92.314186
5254.101562	-89.273056
5275.634766	-88.731697
5297.167969	-87.020493
5318.701172	-82.034477
5340.234375	-84.427635
5361.767578	-89.666878
5383.300781	-88.955055
5404.833984	-88.983322
5426.367188	-94.110214
5447.900391	-96.015511
5469.433594	-96.114128
5490.966797	-96.523293
5512.500000	-96.485832
5534.033203	-96.434868
5555.566406	-96.914940
5577.099609	-95.569084
5598.632812	-93.811729
5620.166016	-93.614235
5641.699219	-94.372887
5663.232422	-91.792564
5684.765625	-88.797539
5706.298828	-88.157837
5727.832031	-88.551155
5749.365234	-91.565231
5770.898438	-89.308258
5792.431641	-82.051636
