Frequency (Hz)	Level (dB)
5383.300781	-104.273247
5404.833984	-103.604958
5426.367188	-101.872803
5447.900391	-102.424400
5469.433594	-102.703880
5490.966797	-102.154663
5512.500000	-103.309563
5534.033203	-102.593735
5555.566406	-101.855148
5577.099609	-100.767525
5598.632812	-100.794701
5620.166016	-100.623070
5641.699219	-101.714523
5663.232422	-101.267715
5684.765625	-101.217712
5706.298828	-102.269501
5727.832031	-101.797371
5749.365234	-101.165054
5770.898438	-100.823364
5792.431641	-100.427162
5813.964844	-100.172081
5835.498047	-100.692589
5857.031250	-100.355202
5878.564453	-99.189262
5900.097656	-97.618240
5921.630859	-98.327011
5943.164062	-98.573494
5964.697266	-98.130524
5986.230469	-98.639534
6007.763672	-99.211441
6029.296875	-99.968178
6050.830078	-99.279488
6072.363281	-98.629883
6093.896484	-98.124977
6115.429688	-99.553017
6136.962891	-99.891914
6158.496094	-98.921089
6180.029297	-98.442291
6201.562500	-98.261375
6223.095703	-98.317307
6244.628906	-98.164864
6266.162109	-99.010170
6287.695312	-97.767723
6309.228516	-96.531662
6330.761719	-98.220558
6352.294922	-97.947617
6373.828125	-98.573334
6395.361328	-98.670334
6416.894531	-98.963371
6438.427734	-99.926865
6459.960938	-99.264366
6481.494141	-98.547943
6503.027344	-97.569664
6524.560547	-96.989471
6546.093750	-97.193367
6567.626953	-98.774559
6589.160156	-99.613701
6610.693359	-99.933174
6632.226562	-99.222404
6653.759766	-98.876129
6675.292969	-98.680519
6696.826172	-98.667694
6718.359375	-98.879128
6739.892578	-98.763527
6761.425781	-98.538391
6782.958984	-98.082649
6804.492188	-98.669205
6826.025391	-98.278069
6847.558594	-97.770973
6869.091797	-98.496346
6890.625000	-98.596695
6912.158203	-98.189011
6933.691406	-98.004898
6955.224609	-97.447289
6976.757812	-99.060562
6998.291016	-99.431496
7019.824219	-98.071312
7041.357422	-97.782524
7062.890625	-97.986061
7084.423828	-98.428734
7105.957031	-99.253723
7127.490234	-98.526917
7149.023438	-97.733749
7170.556641	-97.518188
7192.089844	-97.781227
7213.623047	-98.334312
7235.156250	-99.300682
7256.689453	-99.816467
7278.222656	-99.512985
7299.755859	-99.391159
7321.289062	-99.778267
7342.822266	-99.148109
7364.355469	-99.113060
7385.888672	-99.385201
7407.421875	-100.249100
7428.955078	-100.351006
7450.488281	-100.434700
7472.021484	-100.596542
7493.554688	-100.084030
7515.087891	-99.177635
7536.621094	-98.884514
7558.154297	-99.847870
7579.687500	-100.668869
7601.220703	-101.393623
7622.753906	-100.376961
7644.287109	-100.800056
7665.820312	-100.994476
7687.353516	-101.089043
7708.886719	-101.294205
7730.419922	-101.453751
7751.953125	-101.153313
7773.486328	-101.757187
7795.019531	-103.042534
7816.552734	-103.145035
7838.085938	-102.209244
7859.619141	-102.371986
7881.152344	-102.052757
7902.685547	-103.041161
7924.218750	-103.573135
7945.751953	-103.589973
7967.285156	-102.759628
7988.818359	-102.031242
8010.351562	-101.658897
8031.884766	-101.583130
8053.417969	-102.184982
8074.951172	-102.116585
8096.484375	-102.094574
8118.017578	-102.382004
8139.550781	-102.976288
8161.083984	-103.141991
8182.617188	-103.708427
8204.150391	-103.840004
8225.683594	-105.082664
8247.216797	-105.436661
8268.750000	-104.935463
8290.283203	-105.149147
8311.816406	-106.087685
8333.349609	-107.040405
8354.882812	-106.449493
8376.416016	-106.175919
8397.949219	-106.621239
8419.482422	-105.968269
8441.015625	-106.198814
8462.548828	-106.842499
8484.082031	-107.967094
8505.615234	-107.885628
8527.148438	-107.871376
8548.681641	-109.876839
8570.214844	-109.778923
8591.748047	-110.157448
8613.281250	-110.924751
8634.814453	-111.090172
8656.347656	-112.034149
8677.880859	-112.238861
8699.414062	-112.968468
8720.947266	-116.749252
8742.480469	-118.992279
8764.013672	-120.612320
8785.546875	-123.107437
8807.080078	-123.187691
8828.613281	-123.291359
8850.146484	-122.767273
8871.679688	-122.861778
8893.212891	-122.622406
8914.746094	-123.316422
8936.279297	-122.966537
8957.812500	-123.508949
8979.345703	-122.727539
9000.878906	-122.614861
9022.412109	-122.586609
9043.945312	-121.544357
9065.478516	-119.706635
9087.011719	-118.336487
9108.544922	-116.663116
9130.078125	-114.854012
9151.611328	-113.803581
9173.144531	-112.180382
9194.677734	-111.123924
9216.210938	-110.708237
9237.744141	-111.596016
9259.277344	-110.948456
9280.810547	-109.502548
9302.343750	-108.435295
9323.876953	-108.935913
9345.410156	-108.810135
9366.943359	-107.862030
9388.476562	-107.671494
9410.009766	-107.620293
9431.542969	-107.114090
9453.076172	-106.827286
9474.609375	-107.126671
9496.142578	-107.130836
9517.675781	-106.652206
9539.208984	-105.887703
9560.742188	-105.527458
9582.275391	-106.264938
9603.808594	-106.263741
9625.341797	-106.425797
9646.875000	-106.134331
9668.408203	-105.073044
9689.941406	-104.626053
9711.474609	-104.168655
9733.007812	-104.724983
9754.541016	-103.852371
9776.074219	-102.929176
9797.607422	-102.880447
9819.140625	-103.770546
9840.673828	-104.187447
9862.207031	-103.760803
9883.740234	-103.573135
9905.273438	-103.185318
9926.806641	-103.016808
9948.339844	-102.193695
9969.873047	-102.460876
9991.406250	-102.829918
10012.939453	-103.480629
10034.472656	-102.874031
10056.005859	-101.695755
10077.539062	-101.968788
10099.072266	-101.834564
10120.605469	-102.088631
10142.138672	-101.926277
10163.671875	-101.287430
10185.205078	-101.548851
10206.738281	-101.394653
10228.271484	-101.277138
10249.804688	-101.507614
10271.337891	-101.888405
10292.871094	-101.766380
10314.404297	-101.619843
10335.937500	-101.353745
10357.470703	-101.337784
10379.003906	-101.050865
10400.537109	-101.258469
10422.070312	-101.843307
10443.603516	-100.800148
10465.136719	-98.563286
10486.669922	-100.218437
10508.203125	-101.300079
10529.736328	-99.009605
10551.269531	-93.898201
10572.802734	-96.222588
10594.335938	-100.267601
10615.869141	-95.733368
10637.402344	-93.832077
10658.935547	-99.470528
10680.468750	-101.240913
10702.001953	-100.698227
10723.535156	-101.149719
10745.068359	-100.821617
10766.601562	-100.520828
10788.134766	-101.869148
10809.667969	-100.854652
10831.201172	-100.657616
10852.734375	-100.280167
10874.267578	-98.984306
10895.800781	-100.864494
10917.333984	-100.942307
10938.867188	-100.484444
10960.400391	-101.549339
10981.933594	-101.552414
11003.466797	-101.397926
11025.000000	-100.506180
11046.533203	-101.529480
11068.066406	-101.384613
11089.599609	-101.320168
11111.132812	-101.468094
11132.666016	-101.759521
11154.199219	-102.253464
11175.732422	-102.220848
11197.265625	-101.828934
11218.798828	-101.647156
11240.332031	-102.179893
11261.865234	-102.196671
11283.398438	-101.871208
11304.931641	-102.167259
11326.464844	-101.811890
11347.998047	-100.820068
11369.531250	-100.570724
11391.064453	-99.817780
11412.597656	-95.903427
11434.130859	-97.568665
11455.664062	-100.888420
11477.197266	-98.373329
11498.730469	-97.205673
11520.263672	-101.735809
11541.796875	-101.976280
11563.330078	-101.458549
11584.863281	-100.832855
11606.396484	-102.011299
11627.929688	-102.559280
11649.462891	-102.226677
11670.996094	-102.253464
11692.529297	-102.777237
11714.062500	-103.164772
11735.595703	-104.019707
11757.128906	-103.462234
11778.662109	-102.966545
11800.195312	-102.991081
11821.728516	-103.346252
11843.261719	-103.572983
11864.794922	-103.327209
11886.328125	-103.791275
11907.861328	-103.666779
11929.394531	-104.012611
11950.927734	-104.865471
11972.460938	-104.938057
11993.994141	-104.958260
12015.527344	-103.955551
12037.060547	-104.133301
12058.593750	-104.802475
12080.126953	-104.568123
12101.660156	-105.014931
12123.193359	-105.872047
12144.726562	-105.405052
12166.259766	-105.751770
12187.792969	-105.864555
12209.326172	-105.848320
12230.859375	-106.773819
12252.392578	-106.650276
12273.925781	-107.018723
12295.458984	-107.185371
12316.992188	-107.102997
12338.525391	-106.680092
12360.058594	-107.078827
12381.591797	-107.086502
12403.125000	-107.497276
12424.658203	-108.245407
12446.191406	-109.073372
12467.724609	-108.226517
12489.257812	-108.938469
12510.791016	-110.278740
12532.324219	-110.394402
12553.857422	-109.576248
12575.390625	-109.073502
12596.923828	-109.621521
12618.457031	-109.458984
12639.990234	-110.208984
12661.523438	-111.244507
