Frequency (Hz)	Level (dB)
13501.318359	-117.267960
13522.851562	-119.888817
13544.384766	-119.446655
13565.917969	-114.766548
13587.451172	-114.525253
13608.984375	-115.886330
13630.517578	-114.805061
13652.050781	-115.095421
13673.583984	-115.389450
13695.117188	-114.213844
13716.650391	-113.070908
13738.183594	-112.391113
13759.716797	-112.202423
13781.250000	-109.207924
13802.783203	-109.308197
13824.316406	-110.048897
13845.849609	-109.130653
13867.382812	-108.088753
13888.916016	-108.307014
13910.449219	-108.666588
13931.982422	-109.795937
13953.515625	-109.596550
13975.048828	-106.609665
13996.582031	-107.138031
14018.115234	-108.877090
14039.648438	-109.287086
14061.181641	-108.381851
14082.714844	-107.154449
14104.248047	-105.851631
14125.781250	-105.854065
14147.314453	-107.711426
14168.847656	-107.025581
14190.380859	-107.092339
14211.914062	-107.274223
14233.447266	-108.038933
14254.980469	-107.965416
14276.513672	-107.380539
14298.046875	-106.412025
14319.580078	-106.636826
14341.113281	-106.973549
14362.646484	-106.568016
14384.179688	-106.753487
14405.712891	-106.290230
14427.246094	-106.728806
14448.779297	-106.673340
14470.312500	-105.751587
14491.845703	-105.543327
14513.378906	-104.956757
14534.912109	-105.490425
14556.445312	-105.166084
14577.978516	-105.539322
14599.511719	-105.524132
14621.044922	-105.754356
14642.578125	-106.138512
14664.111328	-106.179741
14685.644531	-105.688019
14707.177734	-106.326630
14728.710938	-106.138351
14750.244141	-105.499001
14771.777344	-104.853912
14793.310547	-103.989845
14814.843750	-105.739388
14836.376953	-105.907318
14857.910156	-107.096710
14879.443359	-107.093323
14900.976562	-104.954056
14922.509766	-105.371964
14944.042969	-106.530479
14965.576172	-105.107475
14987.109375	-105.216492
15008.642578	-104.582008
15030.175781	-103.773468
15051.708984	-104.895241
15073.242188	-105.456184
15094.775391	-104.864212
15116.308594	-105.060150
15137.841797	-104.409241
15159.375000	-105.253044
15180.908203	-106.001907
15202.441406	-105.465141
15223.974609	-105.369324
15245.507812	-105.350800
15267.041016	-104.970779
15288.574219	-105.374916
15310.107422	-105.511200
15331.640625	-106.335670
15353.173828	-105.462997
15374.707031	-104.244324
15396.240234	-104.442108
15417.773438	-107.190712
15439.306641	-108.452850
15460.839844	-106.844078
15482.373047	-105.642662
15503.906250	-104.837440
15525.439453	-106.437035
15546.972656	-106.514374
15568.505859	-107.166664
15590.039062	-105.881256
15611.572266	-103.917984
15633.105469	-104.726341
15654.638672	-104.702095
15676.171875	-104.685242
15697.705078	-104.169693
15719.238281	-103.973198
15740.771484	-105.868683
15762.304688	-106.273834
15783.837891	-105.526474
15805.371094	-105.020264
15826.904297	-106.110916
15848.437500	-108.877235
15869.970703	-116.391594
15891.503906	-123.991943
15913.037109	-123.577644
15934.570312	-122.622261
15956.103516	-123.492516
15977.636719	-123.079369
15999.169922	-123.177933
16020.703125	-123.753975
16042.236328	-123.844177
16063.769531	-122.600975
16085.302734	-122.513763
16106.835938	-123.465012
16128.369141	-124.213158
16149.902344	-124.597443
16171.435547	-123.159866
16192.968750	-122.861481
16214.501953	-123.074112
16236.035156	-123.000618
16257.568359	-123.190117
16279.101562	-122.464851
16300.634766	-123.575401
16322.167969	-124.170265
16343.701172	-123.792763
16365.234375	-123.544891
16386.767578	-123.975571
16408.300781	-123.596741
16429.833984	-123.559021
16451.367188	-123.603577
16472.900391	-122.986397
16494.433594	-122.574654
16515.966797	-123.353203
16537.500000	-123.567749
16559.033203	-123.861618
16580.566406	-123.628838
16602.099609	-122.992439
16623.632812	-123.240105
16645.166016	-123.635979
16666.699219	-123.899269
16688.232422	-123.622841
16709.765625	-123.945358
16731.298828	-123.623413
16752.832031	-123.684708
16774.365234	-123.235901
16795.898438	-123.824112
16817.431641	-124.061600
16838.964844	-124.004532
16860.498047	-123.779007
16882.031250	-124.025764
16903.564453	-123.111038
16925.097656	-122.951759
16946.630859	-123.459175
16968.164062	-122.722565
16989.697266	-122.984627
17011.230469	-122.616608
17032.763672	-122.228149
17054.296875	-122.200439
17075.830078	-122.587601
17097.363281	-122.123886
