Frequency (Hz)	Level (dB)
7601.220703	-84.783691
7622.753906	-86.207581
7644.287109	-93.030540
7665.820312	-92.731728
7687.353516	-91.067947
7708.886719	-88.200447
7730.419922	-86.227798
7751.953125	-84.339851
7773.486328	-88.868027
7795.019531	-87.659264
7816.552734	-89.160278
7838.085938	-84.045418
7859.619141	-86.908424
7881.152344	-89.648575
7902.685547	-90.557739
7924.218750	-85.622375
7945.751953	-85.707558
7967.285156	-89.663605
7988.818359	-91.929482
8010.351562	-89.981079
8031.884766	-85.533279
8053.417969	-82.766556
8074.951172	-86.805016
8096.484375	-84.935608
8118.017578	-80.578300
8139.550781	-80.799309
8161.083984	-87.917786
8182.617188	-84.858841
8204.150391	-85.667908
8225.683594	-89.533005
8247.216797	-88.921982
8268.750000	-81.048279
8290.283203	-81.589012
8311.816406	-87.576752
8333.349609	-91.041199
8354.882812	-93.577621
8376.416016	-92.352165
8397.949219	-89.140068
8419.482422	-89.192635
8441.015625	-89.273102
8462.548828	-91.525810
8484.082031	-89.233513
8505.615234	-89.701263
8527.148438	-92.347603
8548.681641	-96.007271
8570.214844	-96.311302
8591.748047	-96.576187
8613.281250	-95.738060
8634.814453	-95.371353
8656.347656	-94.363113
8677.880859	-95.229134
8699.414062	-99.851753
8720.947266	-97.468109
8742.480469	-96.634575
8764.013672	-99.965042
8785.546875	-105.273613
8807.080078	-108.667862
8828.613281	-109.959770
8850.146484	-110.150894
8871.679688	-111.910179
8893.212891	-113.131485
8914.746094	-112.430275
8936.279297	-109.133217
8957.812500	-107.174767
8979.345703	-107.609901
9000.878906	-106.507469
9022.412109	-105.585747
9043.945312	-107.652122
9065.478516	-104.491272
9087.011719	-100.657097
9108.544922	-100.407875
9130.078125	-98.973915
9151.611328	-98.333031
9173.144531	-100.504631
9194.677734	-97.936066
9216.210938	-97.640617
9237.744141	-100.018379
9259.277344	-100.937286
9280.810547	-99.102470
9302.343750	-98.096054
9323.876953	-97.849190
9345.410156	-98.757874
9366.943359	-101.526741
9388.476562	-105.166519
9410.009766	-105.015472
9431.542969	-103.020210
9453.076172	-101.235222
9474.609375	-100.531807
9496.142578	-100.769463
9517.675781	-101.058754
9539.208984	-99.654549
9560.742188	-99.526634
9582.275391	-98.337265
9603.808594	-97.078171
9625.341797	-95.968163
9646.875000	-93.012291
9668.408203	-91.263870
9689.941406	-91.837189
9711.474609	-91.966881
9733.007812	-91.892273
9754.541016	-91.973976
9776.074219	-90.795166
9797.607422	-90.945633
9819.140625	-89.603157
